split,source_file,article_len,summary_len
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,523,33
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,516,37
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,463,35
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,544,35
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,358,36
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,468,36
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,545,35
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,518,36
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,611,36
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,402,37
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,590,36
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,430,30
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,486,37
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,494,32
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,367,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,391,33
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,144,37
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,316,24
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,612,30
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,372,37
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,282,37
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,277,33
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,181,28
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,214,31
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,204,32
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,227,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,327,32
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,336,35
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,348,36
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,322,40
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,298,33
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,84,31
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,169,32
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,255,31
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,313,36
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,248,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,147,35
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,255,35
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,73,32
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,854,38
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,141,24
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,174,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,238,27
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,209,30
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,358,31
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,121,32
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,261,36
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,718,32
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,154,31
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,773,31
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,199,37
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,274,31
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,297,37
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,864,26
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,788,35
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,533,37
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,375,35
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,205,33
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,53,28
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,236,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,220,28
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,665,32
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,186,31
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,435,31
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,128,27
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,380,36
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,191,31
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,322,28
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,930,31
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,381,24
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,182,31
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,183,35
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,652,24
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,1170,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,178,24
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,144,31
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,114,37
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,244,38
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,375,31
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,425,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,418,35
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,385,38
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,935,29
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,568,36
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,347,37
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,194,27
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,231,27
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,119,33
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,501,35
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,648,33
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,454,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,417,37
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,325,32
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,186,33
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,885,37
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,255,31
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,296,31
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,214,33
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,329,33
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,252,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,150,32
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,228,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,198,32
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,427,32
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,241,30
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,176,30
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,215,32
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,358,35
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,259,36
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,214,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,94,36
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,466,35
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,915,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,292,33
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,153,30
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,328,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,427,31
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,696,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,166,32
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,402,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,398,40
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,172,36
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,628,31
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,329,31
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,324,40
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,240,36
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,203,33
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,170,38
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,320,30
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,206,26
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,307,32
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,490,35
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,652,37
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,250,33
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,277,35
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,368,32
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,817,35
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,68,36
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,448,31
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,285,30
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,596,33
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,344,39
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,68,35
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,214,33
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,233,32
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,302,37
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,772,37
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,651,35
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,591,33
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,338,40
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,112,36
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,200,37
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,197,27
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,147,33
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,146,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,288,36
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,123,30
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,248,36
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,221,33
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,331,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,153,37
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,612,38
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,108,31
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,243,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,348,30
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,199,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,375,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,164,28
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,260,31
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,270,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,275,32
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,127,36
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,267,31
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,228,35
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,312,27
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,351,35
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,258,26
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,1109,35
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,208,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,600,33
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,235,28
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,750,36
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,220,33
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,248,35
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,221,36
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,782,41
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,204,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,309,33
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,526,38
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,755,38
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,371,36
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,724,31
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,317,32
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,178,32
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,328,28
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,67,28
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,653,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,271,31
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,841,35
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,675,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,157,33
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,247,32
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,286,25
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,467,40
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,506,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,253,33
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,469,35
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,246,37
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,596,35
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,301,35
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,604,36
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,320,34
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,299,37
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,70,36
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,171,37
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,521,36
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,818,31
cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,cleaned_AraSum_AbsArSumCorpus_DW_article tab lead,616,38
